Name,City,Country,Airport IATA,Latitude,Longitude
Garfield County Regional Airport,Rifle,United States,RIL,39.526299,-107.726997
Shively Field,SARATOGA,United States,SAA,41.444901,-106.82399699999999
DeKalb Peachtree Airport,Atlanta,United States,PDK,33.8755989075,-84.3020019531
Monroe County Airport,Bloomington,United States,BMG,39.14599990844727,-86.61669921875
Witham Field,Stuart,United States,SUA,27.18169975,-80.22109985
Morristown Municipal Airport,Morristown,United States,MMU,40.799400329589844,-74.41490173339844
Napa County Airport,Napa,United States,APC,38.2132,-122.280998
Brown Field Municipal Airport,San Diego,United States,SDM,32.572299957275,-116.98000335693001
Venice Municipal Airport,Venice,United States,VNC,27.071599960327,-82.440299987793
Palm Beach County Glades Airport,Pahokee,United States,PHK,26.78499985,-80.69339752
Northwest Florida Beaches International Airport,Panama City,United States,ECP,30.357105999999998,-85.79541400000001
San Bernardino International Airport,San Bernardino,United States,SBD,34.0954017639,-117.23500061
Valença Airport,Valenca,Brazil,VAL,-13.2965,-38.992401
Caruaru Airport,Caruaru,Brazil,CAU,-8.282389640808105,-36.01350021362305
Wake Island Airfield,Wake island,Wake Island,AWK,19.282100677490234,166.63600158691406
Aeroclube Airport,Nova Iguacu,Brazil,QNV,-22.74530029296875,-43.46030044555664
San Carlos Airport,San Carlos,United States,SQL,37.511901855469,-122.25
Rocky Mount Wilson Regional Airport,Rocky Mount,United States,RWI,35.856300354003906,-77.89189910888672
Soldotna Airport,Soldotna,United States,SXQ,60.47570037841797,-151.03399658203125
Gillespie Field,El Cajon,United States,SEE,32.826198577880994,-116.97200012206999
Phan Rang Airport,Phan Rang,Vietnam,PHA,11.6335000992,108.952003479
Na-San Airport,Son-La,Vietnam,SQH,21.216999053955078,104.03299713134766
Truckee Tahoe Airport,Truckee,United States,TKF,39.3199996948,-120.13999939
Fréjus Airport,Frejus,France,FRJ,43.4175,6.7357
Geelong Airport,Geelong,Australia,GEX,-38.224998474121094,144.33299255371094
Mission Field,Livingston-Montana,United States,LVM,45.6994018555,-110.44799804700001
Monument Valley Airport,Monument Valley,United States,GMV,37.0167007446,-110.20099639899999
West 30th St. Heliport,New York,United States,JRA,40.754501,-74.007103
Lakeland Linder International Airport,Lakeland,United States,LAL,27.988899,-82.018602
Syangboche Airport,Syangboche,Nepal,SYH,27.8112,86.7124
French Valley Airport,Murrieta-Temecula,United States,RBK,33.5741996765,-117.127998352
Oristano-Fenosu Airport,Oristano,Italy,FNU,39.895308,8.642661
Mysore Airport,Mysore,India,MYQ,12.23,76.655833
Dayton-Wright Brothers Airport,Dayton,United States,MGY,39.5890007019,-84.224899292
Findlay Airport,Findley,United States,FDY,41.013500213600004,-83.66870117190001
Penneshaw Airport,Penneshaw,Australia,PEA,-35.7558462874,137.962875366
Emporia Municipal Airport,Kempten,Germany,EMP,38.3320999146,-96.1912002563
Wycombe Air Park,Wycombe,United Kingdom,HYC,51.611698150600006,-0.8083329796790001
Bembridge Airport,Bembridge,United Kingdom,BBP,50.678100585900005,-1.10943996906
Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,SPF,44.48030090332,-103.78299713135
Oksywie Military Air Base,Gdynia,Poland,QYD,54.57970047,18.51720047
Olive Branch Airport,Olive Branch,United States,OLV,34.9786987305,-89.78690338130001
Viña del mar Airport,Vina del Mar,Chile,KNA,-32.9496,-71.4786
Zonguldak Airport,Zonguldak,Turkey,ONQ,41.506401061999995,32.0886001587
Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,BJC,39.90879822,-105.11699679999998
Salem Municipal Airport/McNary Field,Salem,United States,SLE,44.90950012,-123.00299840000002
Tunica Municipal Airport,Tunica,United States,UTM,34.680999755859,-90.34670257568399
Kasaba Bay Airport,Kasaba Bay,Zambia,ZKB,-8.524999618530272,30.663000106811523
Hunt Field,Lindau,Germany,LND,42.8152008057,-108.730003357
Lawrence J Timmerman Airport,Milwaukee,United States,MWC,43.110401,-88.034401
Southern Wisconsin Regional Airport,Janesville,United States,JVL,42.620300293,-89.0416030884
Gwinnett County Briscoe Field,Lawrenceville,United States,LZU,33.97809982,-83.96240234
Bowling Green Warren County Regional Airport,Bowling Green,United States,BWG,36.9645004272,-86.41970062259999
Richard Lloyd Jones Jr Airport,Tulsa,United States,RVS,36.039600372314,-95.98459625244101
Al Minhad Air Base,Minhad AB,United Arab Emirates,NHD,25.0268001556,55.3661994934
Kirovograd Airport,Kirovograd,Ukraine,KGO,48.54280090332031,32.28499984741211
El Alamein International Airport,Dabaa City,Egypt,DBB,30.92449951171875,28.46139907836914
Bryce Canyon Airport,Bryce Canyon,United States,BCE,37.706401825,-112.144996643
Chkalovskiy Air Base,Shchyolkovo,Russia,CKL,55.8783,38.061699
Tengchong Tuofeng Airport,Tengchong,China,TCZ,24.9380555556,98.4858333333
Belbek Airport,Sevastopol,Ukraine,UKS,44.688999176,33.570999145500004
Camp Bastion Airport,Camp Bastion,Afghanistan,OAZ,31.8638000488,64.2246017456
New Century Aircenter Airport,Olathe,United States,JCI,38.830898284899995,-94.890296936
Easton Newnam Field,Easton,United States,ESN,38.8041992188,-76.06900024410002
Stafsberg Airport,Hamar,Norway,HMR,60.81809997558594,11.067999839782717
Yuba County Airport,Yuba City,United States,MYV,39.09780121,-121.5699997
Halliburton Field,Duncan,United States,DUC,34.47090149,-97.95989990000001
Garner Field,Uvalde,United States,UVA,29.2112998962,-99.74359893799999
Lewis University Airport,Lockport,United States,LOT,41.6072998,-88.09619904
Buchanan Field,Concord,United States,CCR,37.9897003174,-122.056999207
Ocean Reef Club Airport,Ocean Reef Club Airport,United States,OCA,25.325399398804002,-80.274803161621
Yushu Batang Airport,Yushu,China,YUS,32.836388888900004,97.03638888889999
Lianshui Airport,Huai An,China,HIA,33.7908333333,119.125
Toronto/Oshawa Executive Airport,Oshawa,Canada,YOO,43.922798,-78.894997
Lahr Airport,Lahr,Germany,LHA,48.36930084229999,7.82772016525
Monywar Airport,Monywa,Burma,NYW,22.221638000000002,95.093479
Ohio University Snyder Field,Athens,United States,ATO,39.2109985352,-82.23139953610001
Springfield-Beckley Municipal Airport,Springfield,United States,SGH,39.840301513671996,-83.840202331543
Herrera Airport,Santo Domingo,Dominican Republic,HEX,18.469699859600002,-69.9693984985
Cooinda Airport,Cooinda,Australia,CDA,-12.903300285339355,132.53199768066406
Jabiru Airport,Jabiru,Australia,JAB,-12.658300399780273,132.89300537109378
Hastings Airport,Freetown,Sierra Leone,HGS,8.397130012512207,-13.12909984588623
Philip Billard Municipal Airport,Topeka,United States,TOP,39.068698883056996,-95.62249755859399
Smyrna Airport,Smyrna,United States,MQY,36.0089988708,-86.52010345459999
Franklin County Airport,Sewanee,United States,UOS,35.205101013184,-85.898101806641
Ngari Gunsa Airport,Shiquanhe,China,NGQ,32.1,80.05305555560001
Cochstedt Airport,Cochstedt,Germany,CSO,51.8563995361,11.42029953
Chicago Executive Airport,Chicago-Wheeling,United States,PWK,42.114222,-87.901494
Southwest Washington Regional Airport,Kelso,United States,KLS,46.11800003049999,-122.898002625
Tureia Airport,Tureia,French Polynesia,ZTA,-20.78969955444336,-138.57000732421878
Puerto Obaldia Airport,Puerto Obaldia,Panama,PUE,8.667,-77.418
Kerch Airport,Kerch,Ukraine,KHC,45.37250137329102,36.40140151977539
Ukunda Airstrip,Ukunda,Kenya,UKA,-4.29333,39.571098
Wilmington Airpark,Wilmington,United States,ILN,39.427898407,-83.79209899899999
Marana Regional Airport,Tucson,United States,AVW,32.4095993042,-111.21800231899999
Casa Grande Municipal Airport,Casa Grande,United States,CGZ,32.954899,-111.766998
Buckeye Municipal Airport,Buckeye,United States,BXK,33.42039871,-112.685997
McMinn County Airport,Athens,United States,MMI,35.39730072,-84.56259918
Sterling Municipal Airport,Sterling,United States,STK,40.61529922,-103.26499940000001
Rawlins Municipal Airport/Harvey Field,Rawlins,United States,RWL,41.80559921,-107.1999969
Essex County Airport,Caldwell,United States,CDW,40.875198364300005,-74.2814025879
Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,AIZ,38.0960006714,-92.54949951170002
Thomasville Regional Airport,Thomasville,United States,TVI,30.901599884032997,-83.881301879883
Henderson Executive Airport,Henderson,United States,HSH,35.9728012085,-115.134002686
Gostomel Airport,Kiev,Ukraine,GML,50.60350036621094,30.1919002532959
Henry Tift Myers Airport,Tifton,United States,TMA,31.429000854499996,-83.4885025024
Radom Airport,RADOM,Poland,RDO,51.3891983032,21.213300705
Phoenix Deer Valley Airport,Phoenix ,United States,DVT,33.688301086399996,-112.083000183
Revelstoke Airport,Revelstoke,Canada,YRV,50.9667015076,-118.18299865700001
Republic Airport,Farmingdale,United States,FRG,40.7288017273,-73.41339874270001
Zhongwei Shapotou Airport,Zhongwei,China,ZHY,37.573125,105.154454
McKinley National Park Airport,McKinley Park,United States,MCL,63.7326011658,-148.910995483
Prospect Creek Airport,Prospect Creek,United States,PPC,66.814102172852,-150.64399719238
Khwai River Lodge Airport,Khwai River,Botswana,KHW,-19.149999618530273,23.783000946044922
Taichung Airport,Taichung,Taiwan,TXG,24.18630027770996,120.65399932861328
Wheeling Ohio County Airport,Wheeling,United States,HLG,40.1749992371,-80.6463012695
Ye Airport,Ye,Burma,XYE,15.300000190734865,97.86699676513672
Al Maktoum International Airport,Dubai,United Arab Emirates,DWC,24.896356,55.161389
Aransas County Airport,Rockport,United States,RKP,28.086799621599997,-97.04460144040002
Megève Airport,Verdun,France,MVV,45.82080078125,6.652219772338867
Méribel Altiport,Ajaccio,France,MFX,45.407003,6.577942
Baise Youjiang Airport,Baise,China,AEB,23.7206001282,106.959999084
Okaukuejo Airport,Okaukuejo,Namibia,OKF,-19.149200439453125,15.91189956665039
Mokuti Lodge Airport,Mokuti Lodge,Namibia,OKU,-18.81279945373535,17.05940055847168
Köthen Airport,Koethen,Germany,KOQ,51.721111297600004,11.9527778625
St. Peter-Ording Airport,Sankt Peter-Ording,Germany,PSH,54.30888748168945,8.686944007873535
Portland Troutdale Airport,Troutdale,United States,TTD,45.54940032959001,-122.40100097656
Portland Hillsboro Airport,Hillsboro,United States,HIO,45.540401,-122.949997
Khost Airport,Khost,Afghanistan,KHT,33.3334007263,69.952003479
Namtu Airport,Naypyidaw,Burma,NMT,23.083000000000002,97.383003
Burns Municipal Airport,Burns,United States,BNO,43.5918998718,-118.955001831
Prineville Airport,Prineville,United States,PRZ,44.286998748779,-120.90399932861
Red Bluff Municipal Airport,Red Bluff,United States,RBL,40.1506996155,-122.25199890100001
Marin County Airport - Gnoss Field,Novato,United States,NOT,38.143600463867,-122.55599975586
Lake County Airport,Lakeview,United States,LKV,42.1610984802,-120.399002075
Tillamook Airport,Tillamook,United States,OTK,45.4182014465,-123.81400299100001
Ontario Municipal Airport,Ontario,United States,ONO,44.020500183105,-117.01399993896001
Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,United States,DLS,45.618499755900004,-121.166999817
Montgomery County Airpark,Gaithersburg,United States,GAI,39.168300628699996,-77.1660003662
Sharana Airstrip,Sharona,Afghanistan,OAS,33.12575,68.83851700000001
Pembroke Airport,Pembroke,Canada,YTA,45.86439895629883,-77.25170135498047
Tsumeb Airport,Tsumeb,Namibia,TSB,-19.26189994812,17.732500076294
Suffield Heliport,Suffield,Canada,YSD,50.2667007446289,-111.18299865722656
Blumenau Airport,BLUMENAU,Brazil,BNU,-26.83060073852539,-49.09030151367188
Cornwall Regional Airport,Cornwall,Canada,YCC,45.09280014038086,-74.56330108642578
Zona da Mata Regional Airport,Juiz de Fora,Brazil,IZA,-21.5130558014,-43.1730575562
Morrisville Stowe State Airport,Morrisville,United States,MVL,44.53459930419999,-72.6139984131
Dallas Executive Airport,Dallas,United States,RBD,32.6809005737,-96.86820220950001
Krainiy Airport,Baikonur,Kazakhstan,BXY,45.621994,63.210772999999996
Westerly State Airport,Washington County,United States,WST,41.3496017456,-71.80339813229999
Block Island State Airport,Block Island,United States,BID,41.1680984497,-71.577796936
Nightmute Airport,Nightmute,United States,NME,60.471000671386996,-164.70100402832
Toksook Bay Airport,Toksook Bay,United States,OOK,60.54140091,-165.0870056
Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,OBY,70.4882288244,-21.971679925900002
Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,VIN,49.242531,28.613778000000003
Decatur County Industrial Air Park,Bainbridge,United States,BGE,30.971500399999996,-84.63739777
La Romaine Airport,La Romaine,Canada,ZGS,50.259701,-60.679401
Kegaska Airport,Kegaska,Canada,ZKG,50.1958007812,-61.2658004761
Black Tickle Airport,Black Tickle,Canada,YBI,53.469398498500006,-55.784999847399995
Whiteman Airport,Los Angeles,United States,WHP,34.2593002319,-118.413002014
Madera Municipal Airport,Madera,United States,MAE,36.9886016846,-120.11199951200001
Trail Airport,Trail,Canada,YZZ,49.0555992126,-117.60900116
Old Arctic Bay Airport,Arctic Bay,Canada,YAB,73.0058922479,-85.0325489044
Grand-Santi Airport,Grand-Santi,French Guiana,GSI,4.285833,-54.373056000000005
Maripasoula Airport,Maripasoula,French Guiana,MPY,3.6575,-54.037201
Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,French Guiana,LDX,5.48306,-54.034401
Kanas Airport,Burqin,China,KJI,48.2223,86.9959
Capurganá Airport,Capurgana,Colombia,CPB,8.63333,-77.35
Sohag International Airport,Sohag,Egypt,HMB,26.342778000000003,31.742778
Presidente General Don Oscar D. Gestido International Airport,Rivera,Uruguay,RVY,-30.97459983825684,-55.47620010375977
Patos de Minas Airport,Patos de Minas,Brazil,POJ,-18.672800064086914,-46.4911994934082
Bauru - Arealva Airport,Bauru,Brazil,JTC,-22.1668591409,-49.0502866745
Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,OIA,-6.763100147250001,-51.0499000549
Redenção Airport,Redencao,Brazil,RDC,-8.033289909362793,-49.97990036010742
São Félix do Xingu Airport,Sao Felix do Xingu,Brazil,SXX,-6.6413,-51.9523
Bonito Airport,Bointo,Brazil,BYO,-21.247298999999998,-56.452498999999996
São Félix do Araguaia Airport,Sao Felix do Araguaia,Brazil,SXO,-11.632399559020994,-50.68960189819336
Caçador Airport,Cacador,Brazil,CFC,-26.78840065,-50.9398002625
Carauari Airport,Carauari,Brazil,CAF,-4.871520042419434,-66.89749908447266
Eirunepé Airport,Eirunepe,Brazil,ERN,-6.6395301818847665,-69.87979888916016
Concórdia Airport,Concordia,Brazil,CCI,-27.180599212646484,-52.05270004272461
Francisco Beltrão Airport,Francisco Beltrao,Brazil,FBE,-26.059200286865234,-53.0634994506836
Confresa Airport,Confresa,Brazil,CFO,-10.634400367736816,-51.5635986328125
Apalachicola Regional Airport,Apalachicola,United States,AAF,29.72750092,-85.02749634
Umuarama Airport,Umuarama,Brazil,UMU,-23.7987003326416,-53.31380081176758
Diamantina Airport,Diamantina,Brazil,DTI,-18.232000351,-43.650398254399995
Fonte Boa Airport,Fonte Boa,Brazil,FBA,-2.5326099395800004,-66.0831985474
Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,OLC,-3.46792950765,-68.9204120636
Humaitá Airport,Humaita,Brazil,HUW,-7.532120227810001,-63.072101593
Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,IRZ,-0.3786,-64.9923
Oriximiná Airport,Oriximina,Brazil,ORX,-1.714079976081848,-55.83620071411133
Hotel Transamérica Airport,Una,Brazil,UNA,-15.3551998138,-38.9990005493
Telfer Airport,Telfer,Australia,TEF,-21.71500015258789,122.22899627685548
Gazipaşa Airport,Alanya,Turkey,GZP,36.299217,32.300598
Shank Air Base,Shank,Afghanistan,OAA,33.9225,69.07722222219999
St Lucie County International Airport,Fort Pierce,United States,FPR,27.49510002,-80.36830139
Plymouth Municipal Airport,Plymouth,United States,PYM,41.909,-70.728798
Quonset State Airport,North Kingstown,United States,NCO,41.597099304199,-71.412101745605
Norwood Memorial Airport,Norwood,United States,OWD,42.1904983521,-71.1728973389
Westfield-Barnes Regional Airport,Westfield,United States,BAF,42.157799,-72.715599
Orange County Airport,Montgomery,United States,MGJ,41.50999832,-74.26460266
Capital City Airport,Harrisburg,United States,HAR,40.2170982361,-76.85150146480001
Danbury Municipal Airport,Danbury,United States,DXR,41.3714981079,-73.48220062259999
Boire Field,Nashua,United States,ASH,42.781700134299996,-71.51480102539998
Lawrence Municipal Airport,Lawrence,United States,LWM,42.7172012329,-71.1233978271
Waterbury Oxford Airport,Oxford,United States,OXC,41.47859954834,-73.13520050048801
Richard B Russell Airport,Rome,United States,RMG,34.3506011963,-85.15799713130002
Northeast Alabama Regional Airport,Gadsden,United States,GAD,33.972599,-86.088996
Barrow County Airport,Winder,United States,WDR,33.98289871,-83.66739655
Dalton Municipal Airport,Dalton,United States,DNN,34.72290039,-84.87020111
LaGrange Callaway Airport,LaGrange,United States,LGC,33.0089,-85.072601
Harris County Airport,Pine Mountain,United States,PIM,32.8406982422,-84.8824005127
Lee Gilmer Memorial Airport,Gainesville,United States,GVL,34.27259827,-83.8302002
Harry Clever Field,New Philadelpha,United States,PHD,40.470901489258,-81.419700622559
Hilton Head Airport,Hilton Head Island,United States,HHH,32.2243995667,-80.6975021362
Daniel Field,Augusta,United States,DNL,33.4664993286,-82.0393981934
Foothills Regional Airport,Morganton,United States,MRN,35.820202,-81.611397
Pike County-Hatcher Field,Pikeville,United States,PVL,37.561798100000004,-82.56639862
Toccoa Airport - R.G. Letourneau Field,Toccoa,United States,TOC,34.59379959,-83.29579926
Suprunovka Airport,Poltava,Ukraine,PLV,49.56859970092773,34.397201538085945
Wau Airport,Wau,Sudan,WUU,7.725830078119999,27.9750003815
Humera Airport,Humera,Ethiopia,HUE,14.25,36.58300018310547
Moyale Airport,Moyale,Kenya,OYL,3.4697199999999997,39.101397999999996
Zagora Airport,Zagora,Morocco,OZG,30.3202991486,-5.866670131679999
Yengema Airport,Yengema,Sierra Leone,WYE,8.610469818115233,-11.04539966583252
Gbangbatok Airport,Gbangbatok,Sierra Leone,GBK,7.767000198364258,-12.383000373840332
Turukhansk Airport,Turukhansk,Russia,THX,65.797203064,87.93530273440001
Podkamennaya Tunguska Airport,Bor,Russia,TGP,61.589698999999996,89.994003
Fort Worth Alliance Airport,Fort Worth,United States,AFW,32.9875984192,-97.3188018799
Renmark Airport,Renmark,Australia,RMK,-34.196399688720696,140.67399597167972
Leigh Creek Airport,Leigh Creek,Australia,LGH,-30.59830093383789,138.42599487304688
Rottnest Island Airport,Rottnest Island,Australia,RTS,-32.006699,115.540001
Forrest Airport,Forrest,Australia,FOS,-30.83810043334961,128.11500549316406
Keewaywin Airport,Keewaywin,Canada,KEW,52.9911003113,-92.8364028931
Marathon Airport,Marathon,Canada,YSP,48.75529861450195,-86.34439849853516
Hearst René Fontaine Municipal Airport,Hearst,Canada,YHF,49.71419906616211,-83.68609619140625
